id,user_id,action_type_id,value,points_awarded,date
8107,57,3,3.0,5,2025-10-10
8108,57,4,1.72,11,2025-10-10
8109,57,5,2.0,7,2025-10-10
8110,57,1,5.9,1,2025-10-11
8111,57,2,128.58,0,2025-10-11
8112,57,3,4.0,4,2025-10-11
8113,57,4,0.46,21,2025-10-11
8114,57,5,2.0,7,2025-10-11
8115,57,1,12.84,3,2025-10-12
8116,57,2,86.44,0,2025-10-12
8117,57,3,10.0,2,2025-10-12
8118,57,4,1.47,12,2025-10-12
8119,57,5,1.0,10,2025-10-12
8120,57,1,7.71,2,2025-10-13
8121,57,2,101.45,0,2025-10-13
8122,57,3,3.0,5,2025-10-13
8123,57,4,1.99,10,2025-10-13
8124,57,5,3.0,5,2025-10-13
8125,57,1,15.93,3,2025-10-14
8126,57,2,45.27,0,2025-10-14
8127,57,3,8.0,2,2025-10-14
8128,57,4,1.24,13,2025-10-14
8129,57,5,5.0,3,2025-10-14
8130,57,1,15.47,3,2025-10-15
8131,57,2,53.9,0,2025-10-15
8132,57,3,7.0,2,2025-10-15
8133,57,4,0.74,17,2025-10-15
8134,57,1,9.5,2,2025-10-16
8135,57,2,89.43,0,2025-10-16
8136,57,3,5.0,3,2025-10-16
8137,57,4,0.93,16,2025-10-16
8138,57,5,3.0,5,2025-10-16
8139,57,1,6.45,1,2025-10-17
8140,57,2,27.78,0,2025-10-17
8141,57,3,5.0,3,2025-10-17
8142,57,4,1.78,11,2025-10-17
8143,57,1,6.73,1,2025-10-18
8144,57,2,163.51,0,2025-10-18
8145,57,3,2.0,7,2025-10-18
8146,57,4,1.85,11,2025-10-18
8147,57,5,2.0,7,2025-10-18
8148,57,1,15.04,3,2025-10-19
8149,57,2,84.63,0,2025-10-19
8150,57,3,9.0,2,2025-10-19
8151,57,4,1.08,14,2025-10-19
8152,57,5,4.0,4,2025-10-19
8153,57,1,9.47,2,2025-10-20
8154,57,2,51.41,0,2025-10-20
8155,57,3,5.0,3,2025-10-20
8156,57,4,1.32,13,2025-10-20
8157,57,5,3.0,5,2025-10-20
8158,57,1,19.42,4,2025-10-21
8159,57,2,159.16,0,2025-10-21
8160,57,3,8.0,2,2025-10-21
8161,57,4,0.48,20,2025-10-21
8162,57,5,3.0,5,2025-10-21
8163,57,1,8.02,2,2025-10-22
8164,57,2,14.85,1,2025-10-22
8165,57,3,8.0,2,2025-10-22
8166,57,4,0.58,19,2025-10-22
8167,57,5,2.0,7,2025-10-22
8168,57,1,18.86,4,2025-10-23
8169,57,2,43.74,0,2025-10-23
8170,57,3,9.0,2,2025-10-23
8171,57,4,1.58,12,2025-10-23
8172,57,5,1.0,10,2025-10-23
8173,57,1,1.08,0,2025-10-24
8174,57,2,25.37,0,2025-10-24
8175,57,3,2.0,7,2025-10-24
8176,57,4,1.66,11,2025-10-24
8177,57,5,3.0,5,2025-10-24
8178,57,1,13.17,3,2025-10-25
8179,57,2,44.07,0,2025-10-25
8180,57,3,2.0,7,2025-10-25
8181,57,4,0.81,17,2025-10-25
8182,57,1,8.73,2,2025-10-26
8183,57,2,133.1,0,2025-10-26
8184,57,3,2.0,7,2025-10-26
8185,57,4,1.46,12,2025-10-26
8186,57,5,2.0,7,2025-10-26
8187,57,6,1.0,1,2025-10-26
8188,57,1,2.0,0,2025-10-27
8189,57,2,103.47,0,2025-10-27
8190,57,3,6.0,3,2025-10-27
8191,57,4,1.49,12,2025-10-27
8192,57,5,3.0,5,2025-10-27
8193,57,1,14.12,3,2025-10-28
8194,57,2,139.72,0,2025-10-28
8195,57,3,1.0,10,2025-10-28
8196,57,4,0.96,15,2025-10-28
8197,57,5,2.0,7,2025-10-28
8198,57,1,15.47,3,2025-10-29
8199,57,2,162.66,0,2025-10-29
8200,57,3,10.0,2,2025-10-29
8201,57,4,1.54,12,2025-10-29
8202,57,5,3.0,5,2025-10-29
8203,57,1,6.94,1,2025-10-30
8204,57,2,123.88,0,2025-10-30
8205,57,3,9.0,2,2025-10-30
8206,57,4,0.35,22,2025-10-30
8207,57,5,4.0,4,2025-10-30
8208,57,1,7.25,1,2025-10-31
8209,57,2,95.25,0,2025-10-31
8210,57,4,1.34,13,2025-10-31
8211,57,5,3.0,5,2025-10-31
8212,57,1,2.76,1,2025-11-01
8213,57,2,41.95,0,2025-11-01
8214,57,3,3.0,5,2025-11-01
8215,57,4,0.81,17,2025-11-01
8216,57,1,8.51,2,2025-11-02
8217,57,2,58.44,0,2025-11-02
8218,57,3,6.0,3,2025-11-02
8219,57,4,1.45,12,2025-11-02
8220,57,5,3.0,5,2025-11-02
8221,57,1,8.43,2,2025-11-03
8222,57,2,37.8,0,2025-11-03
8223,57,3,10.0,2,2025-11-03
8224,57,4,1.18,14,2025-11-03
8225,57,1,13.72,3,2025-11-04
8226,57,2,27.24,0,2025-11-04
8227,57,3,6.0,3,2025-11-04
8228,57,4,1.67,11,2025-11-04
8229,57,1,10.14,2,2025-11-05
8230,57,2,126.67,0,2025-11-05
8231,57,4,1.13,14,2025-11-05
8232,57,5,5.0,3,2025-11-05
8233,57,1,6.06,1,2025-11-06
8234,57,2,53.97,0,2025-11-06
8235,57,3,10.0,2,2025-11-06
8236,57,4,0.5,20,2025-11-06
8237,57,5,3.0,5,2025-11-06
8238,58,1,14.24,3,2025-10-08
8239,58,2,153.51,0,2025-10-08
8240,58,3,5.0,3,2025-10-08
8241,58,4,0.49,20,2025-10-08
8242,58,5,1.0,10,2025-10-08
8243,58,1,7.67,2,2025-10-09
8244,58,2,124.7,0,2025-10-09
8245,58,3,2.0,7,2025-10-09
8246,58,4,0.31,23,2025-10-09
8247,58,5,5.0,3,2025-10-09
8248,58,1,16.26,3,2025-10-10
8249,58,2,133.7,0,2025-10-10
8250,58,3,7.0,2,2025-10-10
8251,58,4,1.04,15,2025-10-10
8252,58,5,3.0,5,2025-10-10
8253,58,1,9.79,2,2025-10-11
8254,58,2,72.41,0,2025-10-11
8255,58,3,9.0,2,2025-10-11
8256,58,4,1.47,12,2025-10-11
8257,58,5,2.0,7,2025-10-11
8258,58,1,15.34,3,2025-10-12
8259,58,2,14.0,1,2025-10-12
8260,58,3,4.0,4,2025-10-12
8261,58,4,0.6,19,2025-10-12
8262,58,5,2.0,7,2025-10-12
8263,58,1,5.95,1,2025-10-13
8264,58,2,16.05,1,2025-10-13
8265,58,3,1.0,10,2025-10-13
8266,58,4,0.91,16,2025-10-13
8267,58,1,3.5,1,2025-10-14
8268,58,2,100.95,0,2025-10-14
8269,58,3,2.0,7,2025-10-14
8270,58,4,1.54,12,2025-10-14
8271,58,5,5.0,3,2025-10-14
8272,58,1,6.91,1,2025-10-15
8273,58,2,87.87,0,2025-10-15
8274,58,3,9.0,2,2025-10-15
8275,58,4,0.71,17,2025-10-15
8276,58,5,5.0,3,2025-10-15
8277,58,1,0.81,0,2025-10-16
8278,58,2,65.52,0,2025-10-16
8279,58,4,0.55,19,2025-10-16
8280,58,5,5.0,3,2025-10-16
8281,58,1,7.64,2,2025-10-17
8282,58,2,176.65,0,2025-10-17
8283,58,3,1.0,10,2025-10-17
8284,58,4,0.87,16,2025-10-17
8285,58,5,5.0,3,2025-10-17
8286,58,1,0.45,0,2025-10-18
8287,58,2,171.56,0,2025-10-18
8288,58,3,4.0,4,2025-10-18
8289,58,4,1.53,12,2025-10-18
8290,58,5,5.0,3,2025-10-18
8291,58,1,8.67,2,2025-10-19
8292,58,2,29.79,0,2025-10-19
8293,58,3,3.0,5,2025-10-19
8294,58,4,1.27,13,2025-10-19
8295,58,5,2.0,7,2025-10-19
8296,58,1,15.87,3,2025-10-20
8297,58,2,128.02,0,2025-10-20
8298,58,4,0.94,15,2025-10-20
8299,58,5,3.0,5,2025-10-20
8300,58,1,5.5,1,2025-10-21
8301,58,2,127.11,0,2025-10-21
8302,58,3,2.0,7,2025-10-21
8303,58,4,0.77,17,2025-10-21
8304,58,5,5.0,3,2025-10-21
8305,58,1,3.63,1,2025-10-22
8306,58,2,58.44,0,2025-10-22
8307,58,4,0.99,15,2025-10-22
8308,58,1,5.5,1,2025-10-23
8309,58,2,88.62,0,2025-10-23
8310,58,3,10.0,2,2025-10-23
8311,58,4,0.84,16,2025-10-23
8312,58,5,1.0,10,2025-10-23
8313,58,1,4.42,1,2025-10-24
8314,58,2,113.94,0,2025-10-24
8315,58,3,9.0,2,2025-10-24
8316,58,4,1.71,11,2025-10-24
8317,58,5,4.0,4,2025-10-24
8318,58,1,10.83,2,2025-10-25
8319,58,2,90.85,0,2025-10-25
8320,58,3,8.0,2,2025-10-25
8321,58,4,0.32,23,2025-10-25
8322,58,5,2.0,7,2025-10-25
8323,58,1,3.04,1,2025-10-26
8324,58,2,155.24,0,2025-10-26
8325,58,3,7.0,2,2025-10-26
8326,58,4,0.66,18,2025-10-26
8327,58,5,5.0,3,2025-10-26
8328,58,1,8.06,2,2025-10-27
8329,58,2,122.32,0,2025-10-27
8330,58,3,9.0,2,2025-10-27
8331,58,4,1.95,10,2025-10-27
8332,58,5,5.0,3,2025-10-27
8333,58,1,1.66,0,2025-10-28
8334,58,2,137.16,0,2025-10-28
8335,58,3,8.0,2,2025-10-28
8336,58,4,0.93,16,2025-10-28
8337,58,5,2.0,7,2025-10-28
8338,58,1,9.35,2,2025-10-29
8339,58,2,36.5,0,2025-10-29
8340,58,3,9.0,2,2025-10-29
8341,58,4,0.58,19,2025-10-29
8342,58,5,2.0,7,2025-10-29
8343,58,1,15.3,3,2025-10-30
8344,58,2,137.74,0,2025-10-30
8345,58,3,4.0,4,2025-10-30
8346,58,4,1.25,13,2025-10-30
8347,58,5,3.0,5,2025-10-30
8348,58,1,10.75,2,2025-10-31
8349,58,2,74.33,0,2025-10-31
8350,58,3,1.0,10,2025-10-31
8351,58,4,0.46,20,2025-10-31
8352,58,5,1.0,10,2025-10-31
8353,58,1,5.79,1,2025-11-01
8354,58,2,157.03,0,2025-11-01
8355,58,3,6.0,3,2025-11-01
8356,58,4,1.24,13,2025-11-01
8357,58,5,2.0,7,2025-11-01
8358,58,1,11.98,2,2025-11-02
8359,58,2,64.3,0,2025-11-02
8360,58,3,5.0,3,2025-11-02
8361,58,4,1.37,13,2025-11-02
8362,58,5,5.0,3,2025-11-02
8363,58,1,15.24,3,2025-11-03
8364,58,2,64.02,0,2025-11-03
8365,58,3,8.0,2,2025-11-03
8366,58,4,1.21,14,2025-11-03
8367,58,5,1.0,10,2025-11-03
8368,58,1,9.28,2,2025-11-04
8369,58,2,150.44,0,2025-11-04
8370,58,3,7.0,2,2025-11-04
8371,58,4,0.57,19,2025-11-04
8372,58,5,1.0,10,2025-11-04
8373,58,7,1.0,2,2025-11-04
8374,58,1,16.6,3,2025-11-05
8375,58,2,139.7,0,2025-11-05
8376,58,3,10.0,2,2025-11-05
8377,58,4,0.59,19,2025-11-05
8378,58,1,19.48,4,2025-11-06
8379,58,2,79.75,0,2025-11-06
8380,58,3,10.0,2,2025-11-06
8381,58,4,0.35,22,2025-11-06
8382,58,5,1.0,10,2025-11-06
8383,59,1,19.98,4,2025-10-08
8384,59,2,111.93,0,2025-10-08
8385,59,3,6.0,3,2025-10-08
8386,59,4,1.91,10,2025-10-08
8387,59,5,2.0,7,2025-10-08
8388,59,1,12.51,3,2025-10-09
8389,59,2,126.34,0,2025-10-09
8390,59,3,5.0,3,2025-10-09
8391,59,4,0.34,22,2025-10-09
8392,59,5,4.0,4,2025-10-09
8393,59,1,11.04,2,2025-10-10
8394,59,2,156.78,0,2025-10-10
8395,59,3,2.0,7,2025-10-10
8396,59,4,1.08,14,2025-10-10
8397,59,5,5.0,3,2025-10-10
8398,59,1,18.74,4,2025-10-11
8399,59,2,166.64,0,2025-10-11
8400,59,3,5.0,3,2025-10-11
8401,59,4,0.53,20,2025-10-11
8402,59,1,9.22,2,2025-10-12
8403,59,2,51.66,0,2025-10-12
8404,59,3,9.0,2,2025-10-12
8405,59,4,1.05,15,2025-10-12
8406,59,5,1.0,10,2025-10-12
8407,59,1,10.0,2,2025-10-13
8408,59,2,28.9,0,2025-10-13
8409,59,3,9.0,2,2025-10-13
8410,59,4,1.72,11,2025-10-13
8411,59,5,1.0,10,2025-10-13
8412,59,1,1.4,0,2025-10-14
8413,59,2,137.26,0,2025-10-14
8414,59,3,10.0,2,2025-10-14
8415,59,4,1.45,12,2025-10-14
8416,59,5,4.0,4,2025-10-14
8417,59,1,1.41,0,2025-10-15
8418,59,2,80.91,0,2025-10-15
8419,59,3,4.0,4,2025-10-15
8420,59,4,1.8,11,2025-10-15
8421,59,5,4.0,4,2025-10-15
8422,59,1,12.94,3,2025-10-16
8423,59,2,100.81,0,2025-10-16
8424,59,4,1.05,15,2025-10-16
8425,59,5,5.0,3,2025-10-16
8426,59,1,16.57,3,2025-10-17
8427,59,2,133.28,0,2025-10-17
8428,59,4,0.92,16,2025-10-17
8429,59,5,5.0,3,2025-10-17
8430,59,1,8.8,2,2025-10-18
8431,59,2,143.86,0,2025-10-18
8432,59,3,1.0,10,2025-10-18
8433,59,4,0.55,19,2025-10-18
8434,59,5,2.0,7,2025-10-18
8435,59,1,15.83,3,2025-10-19
8436,59,2,132.74,0,2025-10-19
8437,59,3,5.0,3,2025-10-19
8438,59,4,1.0,15,2025-10-19
8439,59,5,2.0,7,2025-10-19
8440,59,1,9.65,2,2025-10-20
8441,59,2,54.97,0,2025-10-20
8442,59,3,5.0,3,2025-10-20
8443,59,4,1.39,13,2025-10-20
8444,59,1,15.05,3,2025-10-21
8445,59,2,138.69,0,2025-10-21
8446,59,3,5.0,3,2025-10-21
8447,59,4,0.8,17,2025-10-21
8448,59,5,3.0,5,2025-10-21
8449,59,1,5.16,1,2025-10-22
8450,59,2,56.8,0,2025-10-22
8451,59,4,1.59,12,2025-10-22
8452,59,5,1.0,10,2025-10-22
8453,59,7,1.0,2,2025-10-22
8454,59,1,17.6,4,2025-10-23
8455,59,2,105.8,0,2025-10-23
8456,59,3,4.0,4,2025-10-23
8457,59,4,0.82,16,2025-10-23
8458,59,5,5.0,3,2025-10-23
8459,59,1,9.51,2,2025-10-24
8460,59,2,84.78,0,2025-10-24
8461,59,3,4.0,4,2025-10-24
8462,59,4,0.56,19,2025-10-24
8463,59,5,5.0,3,2025-10-24
8464,59,1,17.18,3,2025-10-25
8465,59,2,53.74,0,2025-10-25
8466,59,3,3.0,5,2025-10-25
8467,59,4,0.35,22,2025-10-25
8468,59,5,1.0,10,2025-10-25
8469,59,1,0.24,0,2025-10-26
8470,59,2,71.91,0,2025-10-26
8471,59,3,8.0,2,2025-10-26
8472,59,4,1.57,12,2025-10-26
8473,59,5,4.0,4,2025-10-26
8474,59,1,3.41,1,2025-10-27
8475,59,2,68.52,0,2025-10-27
8476,59,3,2.0,7,2025-10-27
8477,59,4,1.3,13,2025-10-27
8478,59,5,4.0,4,2025-10-27
8479,59,1,17.31,3,2025-10-28
8480,59,2,92.49,0,2025-10-28
8481,59,3,2.0,7,2025-10-28
8482,59,4,1.78,11,2025-10-28
8483,59,5,3.0,5,2025-10-28
8484,59,1,0.28,0,2025-10-29
8485,59,2,170.98,0,2025-10-29
8486,59,3,5.0,3,2025-10-29
8487,59,4,0.68,18,2025-10-29
8488,59,5,1.0,10,2025-10-29
8489,59,1,15.56,3,2025-10-30
8490,59,2,144.18,0,2025-10-30
8491,59,3,10.0,2,2025-10-30
8492,59,4,0.63,18,2025-10-30
8493,59,5,3.0,5,2025-10-30
8494,59,1,18.13,4,2025-10-31
8495,59,2,152.8,0,2025-10-31
8496,59,3,8.0,2,2025-10-31
8497,59,4,1.83,11,2025-10-31
8498,59,5,5.0,3,2025-10-31
8499,59,1,7.97,2,2025-11-01
8500,59,2,26.8,0,2025-11-01
8501,59,3,5.0,3,2025-11-01
8502,59,4,1.16,14,2025-11-01
8503,59,5,2.0,7,2025-11-01
8504,59,1,14.83,3,2025-11-02
8505,59,2,158.34,0,2025-11-02
8506,59,4,1.06,15,2025-11-02
8507,59,5,4.0,4,2025-11-02
8508,59,1,14.79,3,2025-11-03
8509,59,2,127.25,0,2025-11-03
8510,59,3,10.0,2,2025-11-03
8511,59,4,1.76,11,2025-11-03
8512,59,5,1.0,10,2025-11-03
8513,59,1,0.8,0,2025-11-04
8514,59,2,113.55,0,2025-11-04
8515,59,3,8.0,2,2025-11-04
8516,59,4,0.77,17,2025-11-04
8517,59,5,5.0,3,2025-11-04
8518,59,1,1.27,0,2025-11-05
8519,59,2,163.53,0,2025-11-05
8520,59,3,8.0,2,2025-11-05
8521,59,4,0.81,17,2025-11-05
8522,59,5,1.0,10,2025-11-05
8523,59,1,11.63,2,2025-11-06
8524,59,2,88.93,0,2025-11-06
8525,59,3,8.0,2,2025-11-06
8526,59,4,1.8,11,2025-11-06
8527,60,1,3.93,1,2025-10-08
8528,60,2,29.79,0,2025-10-08
8529,60,3,1.0,10,2025-10-08
8530,60,4,1.11,14,2025-10-08
8531,60,1,9.74,2,2025-10-09
8532,60,2,106.79,0,2025-10-09
8533,60,3,9.0,2,2025-10-09
8534,60,4,1.03,15,2025-10-09
8535,60,1,12.85,3,2025-10-10
8536,60,2,110.12,0,2025-10-10
8537,60,3,10.0,2,2025-10-10
8538,60,4,1.34,13,2025-10-10
8539,60,5,3.0,5,2025-10-10
8540,60,1,8.14,2,2025-10-11
8541,60,2,56.03,0,2025-10-11
8542,60,3,10.0,2,2025-10-11
8543,60,4,0.6,19,2025-10-11
8544,60,5,4.0,4,2025-10-11
8545,60,1,12.91,3,2025-10-12
8546,60,2,54.91,0,2025-10-12
8547,60,3,8.0,2,2025-10-12
8548,60,4,0.72,17,2025-10-12
8549,60,5,2.0,7,2025-10-12
8550,60,1,12.52,3,2025-10-13
8551,60,2,28.95,0,2025-10-13
8552,60,3,2.0,7,2025-10-13
8553,60,4,1.13,14,2025-10-13
8554,60,5,2.0,7,2025-10-13
8555,60,1,9.92,2,2025-10-14
8556,60,2,40.4,0,2025-10-14
8557,60,3,6.0,3,2025-10-14
8558,60,4,1.44,12,2025-10-14
8559,60,1,12.76,3,2025-10-15
8560,60,2,101.56,0,2025-10-15
8561,60,3,2.0,7,2025-10-15
8562,60,4,0.63,18,2025-10-15
8563,60,1,10.04,2,2025-10-16
8564,60,2,64.4,0,2025-10-16
8565,60,3,8.0,2,2025-10-16
8566,60,4,1.1,14,2025-10-16
8567,60,5,5.0,3,2025-10-16
8568,60,1,11.42,2,2025-10-17
8569,60,2,36.28,0,2025-10-17
8570,60,3,2.0,7,2025-10-17
8571,60,4,0.63,18,2025-10-17
8572,60,5,3.0,5,2025-10-17
8573,60,1,12.2,2,2025-10-18
8574,60,2,36.71,0,2025-10-18
8575,60,3,8.0,2,2025-10-18
8576,60,4,1.97,10,2025-10-18
8577,60,5,5.0,3,2025-10-18
8578,60,1,14.53,3,2025-10-19
8579,60,2,48.88,0,2025-10-19
8580,60,3,4.0,4,2025-10-19
8581,60,4,1.1,14,2025-10-19
8582,60,5,2.0,7,2025-10-19
8583,60,1,14.53,3,2025-10-20
8584,60,2,150.97,0,2025-10-20
8585,60,3,5.0,3,2025-10-20
8586,60,4,1.06,15,2025-10-20
8587,60,5,3.0,5,2025-10-20
8588,60,1,0.11,0,2025-10-21
8589,60,2,169.8,0,2025-10-21
8590,60,4,1.95,10,2025-10-21
8591,60,5,2.0,7,2025-10-21
8592,60,1,9.14,2,2025-10-22
8593,60,2,56.62,0,2025-10-22
8594,60,3,3.0,5,2025-10-22
8595,60,4,0.65,18,2025-10-22
8596,60,5,5.0,3,2025-10-22
8597,60,1,0.47,0,2025-10-23
8598,60,2,82.67,0,2025-10-23
8599,60,3,6.0,3,2025-10-23
8600,60,4,0.85,16,2025-10-23
8601,60,5,4.0,4,2025-10-23
8602,60,1,12.35,2,2025-10-24
8603,60,2,84.82,0,2025-10-24
8604,60,3,4.0,4,2025-10-24
8605,60,4,0.48,20,2025-10-24
8606,60,5,1.0,10,2025-10-24
8607,60,1,18.83,4,2025-10-25
8608,60,2,110.8,0,2025-10-25
8609,60,4,1.63,11,2025-10-25
8610,60,5,3.0,5,2025-10-25
8611,60,1,9.74,2,2025-10-26
8612,60,2,57.62,0,2025-10-26
8613,60,3,9.0,2,2025-10-26
8614,60,4,1.3,13,2025-10-26
8615,60,1,5.52,1,2025-10-27
8616,60,2,72.81,0,2025-10-27
8617,60,3,4.0,4,2025-10-27
8618,60,4,0.49,20,2025-10-27
8619,60,5,1.0,10,2025-10-27
8620,60,1,19.54,4,2025-10-28
8621,60,2,134.52,0,2025-10-28
8622,60,3,2.0,7,2025-10-28
8623,60,4,1.79,11,2025-10-28
8624,60,5,4.0,4,2025-10-28
8625,60,1,1.76,0,2025-10-29
8626,60,2,51.69,0,2025-10-29
8627,60,3,9.0,2,2025-10-29
8628,60,4,1.23,13,2025-10-29
8629,60,5,5.0,3,2025-10-29
8630,60,1,5.83,1,2025-10-30
8631,60,2,13.71,1,2025-10-30
8632,60,3,1.0,10,2025-10-30
8633,60,4,1.78,11,2025-10-30
8634,60,5,5.0,3,2025-10-30
8635,60,1,17.07,3,2025-10-31
8636,60,2,163.87,0,2025-10-31
8637,60,3,7.0,2,2025-10-31
8638,60,4,1.57,12,2025-10-31
8639,60,5,1.0,10,2025-10-31
8640,60,1,9.22,2,2025-11-01
8641,60,2,66.61,0,2025-11-01
8642,60,3,10.0,2,2025-11-01
8643,60,4,1.95,10,2025-11-01
8644,60,5,2.0,7,2025-11-01
8645,60,1,0.46,0,2025-11-02
8646,60,2,30.26,0,2025-11-02
8647,60,3,6.0,3,2025-11-02
8648,60,4,1.03,15,2025-11-02
8649,60,5,3.0,5,2025-11-02
8650,60,1,1.21,0,2025-11-03
8651,60,2,178.24,0,2025-11-03
8652,60,3,5.0,3,2025-11-03
8653,60,4,0.33,23,2025-11-03
8654,60,5,3.0,5,2025-11-03
8655,60,1,17.46,3,2025-11-04
8656,60,2,65.6,0,2025-11-04
8657,60,3,8.0,2,2025-11-04
8658,60,4,1.14,14,2025-11-04
8659,60,5,4.0,4,2025-11-04
8660,60,1,1.51,0,2025-11-05
8661,60,2,25.66,0,2025-11-05
8662,60,3,8.0,2,2025-11-05
8663,60,4,1.63,11,2025-11-05
8664,60,5,4.0,4,2025-11-05
8665,60,1,17.03,3,2025-11-06
8666,60,2,107.57,0,2025-11-06
8667,60,3,7.0,2,2025-11-06
8668,60,4,1.34,13,2025-11-06
8669,60,5,1.0,10,2025-11-06
8670,61,1,8.62,2,2025-10-08
8671,61,2,57.07,0,2025-10-08
8672,61,3,7.0,2,2025-10-08
8673,61,4,1.81,11,2025-10-08
8674,61,5,5.0,3,2025-10-08
8675,61,1,3.63,1,2025-10-09
8676,61,2,107.79,0,2025-10-09
8677,61,3,7.0,2,2025-10-09
8678,61,4,1.2,14,2025-10-09
8679,61,5,5.0,3,2025-10-09
8680,61,1,17.79,4,2025-10-10
8681,61,2,78.25,0,2025-10-10
8682,61,3,4.0,4,2025-10-10
8683,61,4,0.31,23,2025-10-10
8684,61,5,3.0,5,2025-10-10
8685,61,6,1.0,1,2025-10-10
8686,61,1,8.54,2,2025-10-11
8687,61,2,54.01,0,2025-10-11
8688,61,3,3.0,5,2025-10-11
8689,61,4,1.29,13,2025-10-11
8690,61,5,2.0,7,2025-10-11
8691,61,1,4.01,1,2025-10-12
8692,61,2,149.66,0,2025-10-12
8693,61,3,5.0,3,2025-10-12
8694,61,4,1.82,11,2025-10-12
8695,61,5,5.0,3,2025-10-12
8696,61,1,15.46,3,2025-10-13
8697,61,2,45.04,0,2025-10-13
8698,61,3,2.0,7,2025-10-13
8699,61,4,0.47,20,2025-10-13
8700,61,5,4.0,4,2025-10-13
8701,61,1,15.59,3,2025-10-14
8702,61,2,101.81,0,2025-10-14
8703,61,3,1.0,10,2025-10-14
8704,61,4,0.86,16,2025-10-14
8705,61,5,2.0,7,2025-10-14
8706,61,1,4.03,1,2025-10-15
8707,61,2,37.76,0,2025-10-15
8708,61,3,4.0,4,2025-10-15
8709,61,4,0.7,18,2025-10-15
8710,61,5,1.0,10,2025-10-15
8711,61,7,1.0,2,2025-10-15
8712,61,1,17.55,4,2025-10-16
8713,61,2,170.55,0,2025-10-16
8714,61,3,1.0,10,2025-10-16
8715,61,4,1.72,11,2025-10-16
8716,61,5,3.0,5,2025-10-16
8717,61,1,17.08,3,2025-10-17
8718,61,2,45.46,0,2025-10-17
8719,61,4,1.06,15,2025-10-17
8720,61,5,3.0,5,2025-10-17
8721,61,1,11.8,2,2025-10-18
8722,61,2,31.19,0,2025-10-18
8723,61,3,2.0,7,2025-10-18
8724,61,4,1.16,14,2025-10-18
8725,61,5,4.0,4,2025-10-18
8726,61,1,15.13,3,2025-10-19
8727,61,2,30.46,0,2025-10-19
8728,61,3,7.0,2,2025-10-19
8729,61,4,1.56,12,2025-10-19
8730,61,5,2.0,7,2025-10-19
8731,61,1,3.82,1,2025-10-20
8732,61,2,177.48,0,2025-10-20
8733,61,3,8.0,2,2025-10-20
8734,61,4,0.91,16,2025-10-20
8735,61,5,2.0,7,2025-10-20
8736,61,1,0.32,0,2025-10-21
8737,61,2,74.6,0,2025-10-21
8738,61,3,6.0,3,2025-10-21
8739,61,4,0.98,15,2025-10-21
8740,61,1,16.73,3,2025-10-22
8741,61,2,83.81,0,2025-10-22
8742,61,3,10.0,2,2025-10-22
8743,61,4,0.81,17,2025-10-22
8744,61,5,5.0,3,2025-10-22
8745,61,1,7.79,2,2025-10-23
8746,61,2,90.13,0,2025-10-23
8747,61,3,4.0,4,2025-10-23
8748,61,4,1.54,12,2025-10-23
8749,61,5,2.0,7,2025-10-23
8750,61,1,3.55,1,2025-10-24
8751,61,2,11.58,1,2025-10-24
8752,61,3,8.0,2,2025-10-24
8753,61,4,0.56,19,2025-10-24
8754,61,5,5.0,3,2025-10-24
8755,61,1,11.92,2,2025-10-25
8756,61,2,45.67,0,2025-10-25
8757,61,3,10.0,2,2025-10-25
8758,61,4,0.8,17,2025-10-25
8759,61,5,4.0,4,2025-10-25
8760,61,1,3.45,1,2025-10-26
8761,61,2,169.17,0,2025-10-26
8762,61,3,2.0,7,2025-10-26
8763,61,4,1.56,12,2025-10-26
8764,61,5,5.0,3,2025-10-26
8765,61,1,2.19,0,2025-10-27
8766,61,2,37.6,0,2025-10-27
8767,61,3,7.0,2,2025-10-27
8768,61,4,0.65,18,2025-10-27
8769,61,5,3.0,5,2025-10-27
8770,61,1,5.3,1,2025-10-28
8771,61,2,64.58,0,2025-10-28
8772,61,4,0.86,16,2025-10-28
8773,61,5,3.0,5,2025-10-28
8774,61,1,18.27,4,2025-10-29
8775,61,2,17.9,1,2025-10-29
8776,61,3,6.0,3,2025-10-29
8777,61,4,1.6,12,2025-10-29
8778,61,5,5.0,3,2025-10-29
8779,61,1,0.3,0,2025-10-30
8780,61,2,162.52,0,2025-10-30
8781,61,3,1.0,10,2025-10-30
8782,61,4,1.01,15,2025-10-30
8783,61,1,19.67,4,2025-10-31
8784,61,2,155.54,0,2025-10-31
8785,61,3,8.0,2,2025-10-31
8786,61,4,1.05,15,2025-10-31
8787,61,5,4.0,4,2025-10-31
8788,61,7,1.0,2,2025-10-31
8789,61,1,9.52,2,2025-11-01
8790,61,2,162.92,0,2025-11-01
8791,61,3,4.0,4,2025-11-01
8792,61,4,0.52,20,2025-11-01
8793,61,5,5.0,3,2025-11-01
8794,61,1,13.37,3,2025-11-02
8795,61,2,26.39,0,2025-11-02
8796,61,3,7.0,2,2025-11-02
8797,61,4,1.57,12,2025-11-02
8798,61,5,4.0,4,2025-11-02
8799,61,1,2.6,1,2025-11-03
8800,61,2,170.19,0,2025-11-03
8801,61,3,3.0,5,2025-11-03
8802,61,4,1.42,12,2025-11-03
8803,61,5,5.0,3,2025-11-03
8804,61,1,17.74,4,2025-11-04
